what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.pde.launching,3.6.0.v20110506,"org.eclipse.pde.launching",1393867943400
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1393867943440
started,bundle,org.eclipse.pde.ui,3.6.100.v20110603,"org.eclipse.pde.ui",1393867943455
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1393867953139
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1393867968571
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1393868034009
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1393868038216
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1393868041746
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1393868047231
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1393868058187
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1393868058864
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1393868058949
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineStart",1393868077328
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1393868089445
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1393868094885
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.create.getter.setter",1393868095205
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1393868100210
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineStart",1393868101425
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1393868115337
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1393868121029
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.create.getter.setter",1393868121159
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1393868124409
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1393868407855
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1393868412202
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1393868419483
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1393868419703
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1393868423768
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1393868432903
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1393868455832
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1393893593008
activated,editor,org.eclipse.datatools.sqltools.sqlscrapbook,1.0.1.v201005250945,"org.eclipse.datatools.sqltools.sqlscrapbook.SQLScrapbookEditor",1393893602162
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1393893606262
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1393893607757
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1393893611312
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1393893613182
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1393893613397
activated,editor,org.eclipse.jst.jsp.ui,1.1.600.v201105092017,"org.eclipse.jst.jsp.core.jspsource.source",1393893616502
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1393893624152
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1393893625432
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1393893636464
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1393893638674
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1393893662007
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1393893662449
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1393893662534
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineEnd",1393893669008
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1393893673518
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1393893676867
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1393893677377
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1393893677470
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1393893680785
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1393893681045
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1393893684747
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1393893690212
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1393893691337
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1393893701962
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1393893702412
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1393893709062
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1393893715680
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1393893728994
error,log,,,"java.lang.ArrayIndexOutOfBoundsException: 4",1393893734629
error,log,,,"java.lang.ArrayIndexOutOfBoundsException: 4",1393893734636
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jdt.core"".",1393893735701
error,log,,,"Exception occurred in listener of Java element change notification",1393893735713
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jdt.core"".",1393893737748
error,log,,,"Exception occurred in listener of Java element change notification",1393893737776
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jdt.core"".",1393893739812
error,log,,,"Exception occurred in listener of Java element change notification",1393893739812
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jdt.core"".",1393893741344
error,log,,,"Exception occurred in listener of Java element change notification",1393893741349
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jdt.core"".",1393893743369
error,log,,,"Exception occurred in listener of Java element change notification",1393893743374
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1393893744084
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jdt.core"".",1393893745695
error,log,,,"Exception occurred in listener of Java element change notification",1393893745730
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jdt.core"".",1393893749272
error,log,,,"Exception occurred in listener of Java element change notification",1393893749278
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1393893755340
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1393893986975
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jdt.core"".",1393893990804
error,log,,,"Exception occurred in listener of Java element change notification",1393893990809
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jdt.core"".",1393893992331
error,log,,,"Exception occurred in listener of Java element change notification",1393893992336
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jdt.core"".",1393893996860
error,log,,,"Exception occurred in listener of Java element change notification",1393893996865
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1393893996997
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jdt.core"".",1393893998389
error,log,,,"Exception occurred in listener of Java element change notification",1393893998389
activated,editor,org.eclipse.jst.jsp.ui,1.1.600.v201105092017,"org.eclipse.jst.jsp.core.jspsource.source",1393894002278
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1393894008423
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1393894030254
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1393894033590
activated,editor,org.eclipse.jst.jsp.ui,1.1.600.v201105092017,"org.eclipse.jst.jsp.core.jspsource.source",1393894033772
