what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1393175674888
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineEnd",1393175683799
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineEnd",1393175684281
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineEnd",1393175684321
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1393175693590
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1393175711099
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1393175716430
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1393250410869
activated,editor,org.eclipse.jst.jsp.ui,1.1.600.v201105092017,"org.eclipse.jst.jsp.core.jspsource.source",1393250416779
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1393250425824
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1393250429593
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1393250438028
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1393250440746
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1393250443677
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1393250448711
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1393250599167
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1393250606895
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1393250663270
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1393250685665
